client_id,le_id,sub_prof_id,orig_customer_name,customer_name,cust_seg,cust_seg_desc,status_code,onboard_date,client_size,inc_num,mth_end,src,cty
C100313,LE314,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,28-07-2021,Small,DEFAULT,11-05-2018,SCI,SG
C100314,LE315,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,26-02-2018,Medium,DEFAULT,06-08-2022,SCI,SG
C100315,LE316,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,20-03-2014,Small,DEFAULT,06-12-2017,SCI,SG
C100316,LE317,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,04-03-2021,Medium,DEFAULT,26-02-2011,SCI,SG
C100317,LE318,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,20-11-2012,Medium,DEFAULT,28-04-2012,SCI,SG
C100318,LE319,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Active,26-10-2015,Medium,DEFAULT,12-01-2015,SCI,SG
C100319,LE320,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,A,Local Corporate,Active,23-06-2017,Medium,DEFAULT,31-03-2018,SCI,SG
C100320,LE321,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,30,Business Clients,Active,17-11-2017,Medium,DEFAULT,27-01-2015,SCI,SG
C100321,LE322,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,19-03-2022,Medium,DEFAULT,12-12-2023,SCI,SG
C100322,LE323,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,21-07-2020,Small,DEFAULT,31-12-2015,SCI,SG
C100323,LE324,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,K,Global corporate,Active,07-12-2011,Medium,DEFAULT,15-08-2017,SCI,SG
C100324,LE325,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,19-03-2008,Medium,DEFAULT,14-09-2022,SCI,SG
C100325,LE326,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,15-08-2021,Medium,DEFAULT,09-09-2010,SCI,SG
C100326,LE327,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,29-10-2009,Small,DEFAULT,09-06-2018,SCI,SG
C100327,LE328,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,13-07-2008,Large,DEFAULT,20-04-2018,SCI,SG
C100328,LE329,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,04-06-2022,Medium,DEFAULT,24-09-2022,SCI,SG
C100329,LE330,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,28-06-2008,Medium,DEFAULT,13-07-2013,SCI,SG
C100330,LE331,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,08-02-2011,Small,DEFAULT,09-12-2019,SCI,SG
C100331,LE332,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,01-12-2014,Medium,DEFAULT,16-04-2019,SCI,SG
C100332,LE333,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,29-06-2016,Large,DEFAULT,21-07-2012,SCI,SG
C100333,LE334,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,10-05-2011,Large,DEFAULT,21-04-2023,SCI,SG
C100334,LE335,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,50,Private Banking,Active,02-12-2011,Medium,DEFAULT,08-01-2011,SCI,SG
C100335,LE336,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,50,Private Banking,Active,11-06-2018,Small,DEFAULT,25-03-2011,SCI,SG
C100336,LE337,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,19-03-2022,Medium,DEFAULT,29-01-2013,SCI,SG
C100337,LE338,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,E,Commodity Traders & Agriculture,Active,10-09-2007,Small,DEFAULT,05-03-2010,SCI,SG
C100338,LE339,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,10-12-2008,Medium,DEFAULT,24-11-2012,SCI,SG
C100339,LE340,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,S,Own account,Active,01-03-2010,Small,DEFAULT,22-03-2021,SCI,SG
C100340,LE341,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,23-08-2021,Medium,DEFAULT,13-12-2010,SCI,SG
C100341,LE342,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,50,Private Banking,Active,30-09-2006,Medium,DEFAULT,08-01-2017,SCI,SG
C100342,LE343,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,NA,Not applicable,Active,30-11-2020,Medium,DEFAULT,15-05-2019,SCI,SG
C100343,LE344,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,K,Global corporate,Active,20-06-2005,Medium,DEFAULT,14-04-2017,SCI,SG
C100344,LE345,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,ME,Medium enterprises,Active,12-11-2018,Large,DEFAULT,27-04-2020,SCI,SG
C100345,LE346,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,11-12-2023,Medium,DEFAULT,17-05-2012,SCI,SG
C100346,LE347,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,K,Global corporate,Active,25-12-2013,Medium,DEFAULT,02-10-2021,SCI,SG
C100347,LE348,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,17-12-2011,Medium,DEFAULT,13-08-2017,SCI,SG
C100348,LE349,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,A,Local Corporate,Active,09-10-2008,Medium,DEFAULT,18-09-2011,SCI,SG
C100349,LE350,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,50,Private Banking,Active,08-05-2009,Medium,DEFAULT,02-11-2017,SCI,SG
C100350,LE351,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,15-05-2023,Large,DEFAULT,24-04-2013,SCI,SG
C100351,LE352,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,A,Local Corporate,Active,28-09-2010,Large,DEFAULT,05-06-2014,SCI,SG
C100352,LE353,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,30,Business Clients,Active,19-01-2022,Small,DEFAULT,10-09-2011,SCI,SG
C100353,LE354,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,01-02-2019,Small,DEFAULT,30-01-2021,SCI,SG
C100354,LE355,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,16-01-2022,Medium,DEFAULT,31-12-2022,SCI,SG
C100355,LE356,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,ME,Medium enterprises,Active,30-08-2017,Medium,DEFAULT,01-04-2017,SCI,SG
C100356,LE357,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,HV,High value small business,Active,14-07-2006,Medium,DEFAULT,08-07-2020,SCI,SG
C100357,LE358,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,11-11-2022,Small,DEFAULT,29-02-2016,SCI,SG
C100358,LE359,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,MM,Middle market,Active,31-08-2006,Small,DEFAULT,17-12-2016,SCI,SG
C100359,LE360,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,12-04-2006,Small,DEFAULT,09-04-2018,SCI,SG
C100360,LE361,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,NA,Not applicable,Active,10-01-2007,Large,DEFAULT,18-10-2023,SCI,SG
C100361,LE362,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,07-06-2017,Small,DEFAULT,03-12-2010,SCI,SG
C100362,LE363,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,K,Global corporate,Active,28-10-2017,Small,DEFAULT,23-03-2014,SCI,SG
C100363,LE364,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,31-03-2016,Small,DEFAULT,20-05-2013,SCI,SG
C100364,LE365,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,11-03-2023,Large,DEFAULT,14-09-2017,SCI,SG
C100365,LE366,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,50,Private Banking,Active,14-11-2008,Small,DEFAULT,17-11-2010,SCI,SG
C100366,LE367,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,ME,Medium enterprises,Active,09-11-2014,Medium,DEFAULT,03-10-2021,SCI,SG
C100367,LE368,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,07-05-2011,Small,DEFAULT,09-09-2018,SCI,SG
C100368,LE369,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,24-03-2020,Small,DEFAULT,30-05-2023,SCI,SG
C100369,LE370,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,E,Commodity Traders & Agriculture,Active,09-07-2019,Medium,DEFAULT,04-07-2017,SCI,SG
C100370,LE371,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,HV,High value small business,Active,07-07-2017,Medium,DEFAULT,02-09-2018,SCI,SG
C100371,LE372,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,23-09-2019,Medium,DEFAULT,09-07-2023,SCI,SG
C100372,LE373,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,26-01-2018,Small,DEFAULT,04-03-2013,SCI,SG
C100373,LE374,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,19-09-2019,Medium,DEFAULT,16-10-2018,SCI,SG
C100374,LE375,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,N,Financial Institution,Active,26-11-2006,Medium,DEFAULT,11-12-2016,SCI,SG
C100375,LE376,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,14-05-2012,Small,DEFAULT,12-11-2012,SCI,SG
C100376,LE377,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,01-07-2014,Medium,DEFAULT,28-05-2021,SCI,SG
C100377,LE378,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,06-12-2011,Small,DEFAULT,16-01-2014,SCI,SG
C100378,LE379,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Active,09-03-2022,Medium,DEFAULT,27-11-2020,SCI,SG
C100379,LE380,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,N,Financial Institution,Active,01-02-2008,Small,DEFAULT,23-06-2013,SCI,SG
C100380,LE381,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,50,Private Banking,Active,05-09-2022,Medium,DEFAULT,08-04-2012,SCI,SG
C100381,LE382,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,10-03-2022,Small,DEFAULT,11-11-2023,SCI,SG
C100382,LE383,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,17-06-2008,Medium,DEFAULT,22-08-2013,SCI,SG
C100383,LE384,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,ME,Medium enterprises,Active,18-04-2022,Small,DEFAULT,18-09-2013,SCI,SG
C100384,LE385,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,04-03-2013,Small,DEFAULT,30-04-2015,SCI,SG
C100385,LE386,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,16-11-2021,Small,DEFAULT,26-01-2020,SCI,SG
C100386,LE387,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,11-12-2011,Medium,DEFAULT,09-07-2020,SCI,SG
C100387,LE388,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Active,17-10-2017,Large,DEFAULT,19-11-2019,SCI,SG
C100388,LE389,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,15-06-2022,Small,DEFAULT,26-07-2018,SCI,SG
C100389,LE390,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,ME,Medium enterprises,Active,28-04-2023,Medium,DEFAULT,24-06-2014,SCI,SG
C100390,LE391,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,04-03-2006,Medium,DEFAULT,11-10-2020,SCI,SG
C100391,LE392,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,21-04-2007,Medium,DEFAULT,28-07-2021,SCI,SG
C100392,LE393,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,50,Private Banking,Active,12-02-2022,Small,DEFAULT,06-08-2013,SCI,SG
C100393,LE394,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,07-07-2016,Medium,DEFAULT,22-04-2013,SCI,SG
C100394,LE395,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,24-12-2009,Small,DEFAULT,13-02-2020,SCI,SG
C100395,LE396,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,50,Private Banking,Active,22-04-2014,Medium,DEFAULT,13-03-2011,SCI,SG
C100396,LE397,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,16-04-2010,Medium,DEFAULT,30-08-2018,SCI,SG
C100397,LE398,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,19-08-2005,Small,DEFAULT,23-02-2017,SCI,SG
C100398,LE399,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,NA,Not applicable,Active,31-07-2019,Medium,DEFAULT,09-07-2017,SCI,SG
C100399,LE400,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,09-06-2011,Small,DEFAULT,06-08-2020,SCI,SG
C100400,LE401,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,10-07-2015,Large,DEFAULT,23-01-2020,SCI,SG
C100401,LE402,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,K,Global corporate,Active,02-11-2009,Medium,DEFAULT,09-05-2013,SCI,SG
C100402,LE403,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,19-06-2011,Small,DEFAULT,01-05-2015,SCI,SG
C100403,LE404,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,NA,Not applicable,Active,08-05-2010,Small,DEFAULT,02-06-2019,SCI,SG
C100404,LE405,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,HV,High value small business,Active,08-10-2023,Large,DEFAULT,18-03-2021,SCI,SG
C100405,LE406,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,S,Own account,Active,12-02-2021,Small,DEFAULT,22-03-2013,SCI,SG
C100406,LE407,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,16-10-2018,Small,DEFAULT,30-11-2017,SCI,SG
C100407,LE408,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,15-03-2009,Medium,DEFAULT,03-12-2011,SCI,SG
C100408,LE409,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,19-10-2016,Medium,DEFAULT,16-03-2022,SCI,SG
C100409,LE410,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,05-04-2019,Medium,DEFAULT,05-09-2018,SCI,SG
C100410,LE411,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,14-05-2005,Large,DEFAULT,04-01-2018,SCI,SG
C100411,LE412,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,10-06-2021,Medium,DEFAULT,29-04-2012,SCI,SG
C100412,LE413,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,26-11-2012,Small,DEFAULT,31-03-2022,SCI,SG
C100413,LE414,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,A,Local Corporate,Active,05-12-2008,Medium,DEFAULT,03-06-2020,SCI,SG
C100414,LE415,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,15-03-2023,Medium,DEFAULT,09-01-2013,SCI,SG
C100415,LE416,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,08-04-2015,Medium,DEFAULT,30-10-2010,SCI,SG
C100416,LE417,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,29-09-2022,Large,DEFAULT,23-06-2014,SCI,SG
C100417,LE418,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,HV,High value small business,Active,16-12-2011,Medium,DEFAULT,24-07-2021,SCI,SG
C100418,LE419,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,N,Financial Institution,Dormant,07-03-2017,Medium,DEFAULT,14-08-2020,SCI,SG
C100419,LE420,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,06-07-2019,Medium,DEFAULT,15-04-2014,SCI,SG
C100420,LE421,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,07-07-2022,Medium,DEFAULT,27-01-2011,SCI,SG
C100421,LE422,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,50,Private Banking,Active,06-12-2022,Small,DEFAULT,03-04-2018,SCI,SG
C100422,LE423,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,30,Business Clients,Active,03-09-2021,Medium,DEFAULT,12-11-2019,SCI,SG
C100423,LE424,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,11-03-2009,Small,DEFAULT,16-02-2021,SCI,SG
C100424,LE425,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,K,Global corporate,Active,19-11-2022,Medium,DEFAULT,24-08-2021,SCI,SG
C100425,LE426,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,23-04-2021,Small,DEFAULT,10-07-2019,SCI,SG
C100426,LE427,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,12-06-2023,Small,DEFAULT,18-01-2014,SCI,SG
C100427,LE428,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,18-10-2006,Large,DEFAULT,10-05-2017,SCI,SG
C100428,LE429,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,08-07-2018,Medium,DEFAULT,23-07-2019,SCI,SG
C100429,LE430,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,19-11-2012,Large,DEFAULT,11-01-2020,SCI,SG
C100430,LE431,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,MM,Middle market,Active,28-11-2012,Medium,DEFAULT,16-10-2023,SCI,SG
C100431,LE432,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,02-10-2022,Medium,DEFAULT,15-04-2011,SCI,SG
C100432,LE433,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,E,Commodity Traders & Agriculture,Active,10-02-2014,Medium,DEFAULT,24-02-2018,SCI,SG
C100433,LE434,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,50,Private Banking,Active,15-03-2008,Large,DEFAULT,18-08-2023,SCI,SG
C100434,LE435,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,MM,Middle market,Active,05-07-2006,Small,DEFAULT,18-04-2015,SCI,SG
C100435,LE436,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,21-09-2017,Medium,DEFAULT,23-09-2010,SCI,SG
C100436,LE437,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,27-04-2013,Medium,DEFAULT,06-05-2018,SCI,SG
C100437,LE438,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,15-11-2017,Large,DEFAULT,01-02-2013,SCI,SG
C100438,LE439,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,28-07-2019,Medium,DEFAULT,02-04-2016,SCI,SG
C100439,LE440,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,01-08-2005,Medium,DEFAULT,05-03-2014,SCI,SG
C100440,LE441,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,A,Local Corporate,Active,07-08-2017,Medium,DEFAULT,22-08-2012,SCI,SG
C100441,LE442,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,16-10-2020,Large,DEFAULT,04-01-2020,SCI,SG
C100442,LE443,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Dormant,29-05-2011,Large,DEFAULT,06-01-2021,SCI,SG
C100443,LE444,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,30-08-2006,Medium,DEFAULT,21-02-2020,SCI,SG
C100444,LE445,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,30,Business Clients,Active,26-12-2014,Medium,DEFAULT,21-12-2011,SCI,SG
C100445,LE446,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,30-11-2020,Small,DEFAULT,16-06-2011,SCI,SG
C100446,LE447,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,MM,Middle market,Active,14-07-2008,Medium,DEFAULT,27-11-2013,SCI,SG
C100447,LE448,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,22-09-2007,Medium,DEFAULT,05-07-2014,SCI,SG
C100448,LE449,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,31-01-2016,Small,DEFAULT,04-08-2010,SCI,SG
C100449,LE450,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,11-04-2013,Large,DEFAULT,25-06-2020,SCI,SG
C100450,LE451,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,08-12-2006,Large,DEFAULT,23-06-2011,SCI,SG
C100451,LE452,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,50,Private Banking,Active,30-01-2021,Medium,DEFAULT,26-09-2020,SCI,SG
C100452,LE453,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,20-06-2023,Small,DEFAULT,23-11-2022,SCI,SG
C100453,LE454,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,11-02-2012,Medium,DEFAULT,31-08-2011,SCI,SG
C100454,LE455,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,09-08-2016,Medium,DEFAULT,23-09-2017,SCI,SG
C100455,LE456,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,02-07-2022,Medium,DEFAULT,14-05-2022,SCI,SG
C100456,LE457,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,24-11-2007,Medium,DEFAULT,15-09-2019,SCI,SG
C100457,LE458,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,K,Global corporate,Active,15-08-2016,Medium,DEFAULT,07-06-2013,SCI,SG
C100458,LE459,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,28-03-2012,Small,DEFAULT,22-01-2015,SCI,SG
C100459,LE460,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,21-08-2016,Large,DEFAULT,15-05-2016,SCI,SG
C100460,LE461,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,31-03-2019,Medium,DEFAULT,10-05-2022,SCI,SG
C100461,LE462,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,N,Financial Institution,Active,17-10-2011,Small,DEFAULT,13-10-2023,SCI,SG
C100462,LE463,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,E,Commodity Traders & Agriculture,Active,13-10-2008,Large,DEFAULT,11-04-2023,SCI,SG
C100463,LE464,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,03-01-2019,Medium,DEFAULT,29-07-2023,SCI,SG
C100464,LE465,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,23-08-2017,Medium,DEFAULT,04-12-2010,SCI,SG
C100465,LE466,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,18-04-2022,Small,DEFAULT,08-12-2022,SCI,SG
C100466,LE467,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,S,Own account,Active,15-03-2022,Medium,DEFAULT,31-10-2022,SCI,SG
C100467,LE468,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,50,Private Banking,Active,06-09-2005,Medium,DEFAULT,03-03-2021,SCI,SG
C100468,LE469,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,11-10-2011,Small,DEFAULT,31-10-2020,SCI,SG
C100469,LE470,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,13-05-2020,Medium,DEFAULT,09-02-2019,SCI,SG
