client_id,le_id,sub_prof_id,orig_customer_name,customer_name,cust_seg,cust_seg_desc,status_code,onboard_date,client_size,inc_num,mth_end,src,cty
C100313,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,28-07-2021,Small,DEFAULT,2018-05-11,SCI,SG
C100314,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,26-02-2018,Medium,DEFAULT,2022-08-06,SCI,SG
C100315,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,20-03-2014,Small,DEFAULT,2017-12-06,SCI,SG
C100316,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,04-03-2021,Medium,DEFAULT,2011-02-26,SCI,SG
C100317,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,20-11-2012,Medium,DEFAULT,2012-04-28,SCI,SG
C100318,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Active,26-10-2015,Medium,DEFAULT,2015-01-12,SCI,SG
C100319,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,A,Local Corporate,Active,23-06-2017,Medium,DEFAULT,2018-03-31,SCI,SG
C100320,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,30,Business Clients,Active,17-11-2017,Medium,DEFAULT,2015-01-27,SCI,SG
C100321,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,19-03-2022,Medium,DEFAULT,2023-12-12,SCI,SG
C100322,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,21-07-2020,Small,DEFAULT,2015-12-31,SCI,SG
C100323,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,K,Global corporate,Active,07-12-2011,Medium,DEFAULT,2017-08-15,SCI,SG
C100324,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,19-03-2008,Medium,DEFAULT,2022-09-14,SCI,SG
C100325,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,15-08-2021,Medium,DEFAULT,2010-09-09,SCI,SG
C100326,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,29-10-2009,Small,DEFAULT,2018-06-09,SCI,SG
C100327,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,13-07-2008,Large,DEFAULT,2018-04-20,SCI,SG
C100328,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,04-06-2022,Medium,DEFAULT,2022-09-24,SCI,SG
C100329,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,28-06-2008,Medium,DEFAULT,2013-07-13,SCI,SG
C100330,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,08-02-2011,Small,DEFAULT,2019-12-09,SCI,SG
C100331,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,01-12-2014,Medium,DEFAULT,2019-04-16,SCI,SG
C100332,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,29-06-2016,Large,DEFAULT,2012-07-21,SCI,SG
C100333,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,10-05-2011,Large,DEFAULT,2023-04-21,SCI,SG
C100334,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,50,Private Banking,Active,02-12-2011,Medium,DEFAULT,2011-01-08,SCI,SG
C100335,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,50,Private Banking,Active,11-06-2018,Small,DEFAULT,2011-03-25,SCI,SG
C100336,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,19-03-2022,Medium,DEFAULT,2013-01-29,SCI,SG
C100337,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,E,Commodity Traders & Agriculture,Active,10-09-2007,Small,DEFAULT,2010-03-05,SCI,SG
C100338,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,10-12-2008,Medium,DEFAULT,2012-11-24,SCI,SG
C100339,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,S,Own account,Active,01-03-2010,Small,DEFAULT,2021-03-22,SCI,SG
C100340,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,23-08-2021,Medium,DEFAULT,2010-12-13,SCI,SG
C100341,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,50,Private Banking,Active,30-09-2006,Medium,DEFAULT,2017-01-08,SCI,SG
C100342,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,NA,Not applicable,Active,30-11-2020,Medium,DEFAULT,2019-05-15,SCI,SG
C100343,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,K,Global corporate,Active,20-06-2005,Medium,DEFAULT,2017-04-14,SCI,SG
C100344,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,ME,Medium enterprises,Active,12-11-2018,Large,DEFAULT,2020-04-27,SCI,SG
C100345,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,11-12-2023,Medium,DEFAULT,2012-05-17,SCI,SG
C100346,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,K,Global corporate,Active,25-12-2013,Medium,DEFAULT,2021-10-02,SCI,SG
C100347,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,17-12-2011,Medium,DEFAULT,2017-08-13,SCI,SG
C100348,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,A,Local Corporate,Active,09-10-2008,Medium,DEFAULT,2011-09-18,SCI,SG
C100349,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,50,Private Banking,Active,08-05-2009,Medium,DEFAULT,2017-11-02,SCI,SG
C100350,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,15-05-2023,Large,DEFAULT,2013-04-24,SCI,SG
C100351,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,A,Local Corporate,Active,28-09-2010,Large,DEFAULT,2014-06-05,SCI,SG
C100352,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,30,Business Clients,Active,19-01-2022,Small,DEFAULT,2011-09-10,SCI,SG
C100353,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,01-02-2019,Small,DEFAULT,2021-01-30,SCI,SG
C100354,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,16-01-2022,Medium,DEFAULT,2022-12-31,SCI,SG
C100355,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,ME,Medium enterprises,Active,30-08-2017,Medium,DEFAULT,2017-04-01,SCI,SG
C100356,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,HV,High value small business,Active,14-07-2006,Medium,DEFAULT,2020-07-08,SCI,SG
C100357,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,11-11-2022,Small,DEFAULT,2016-02-29,SCI,SG
C100358,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,MM,Middle market,Active,31-08-2006,Small,DEFAULT,2016-12-17,SCI,SG
C100359,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,12-04-2006,Small,DEFAULT,2018-04-09,SCI,SG
C100360,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,NA,Not applicable,Active,10-01-2007,Large,DEFAULT,2023-10-18,SCI,SG
C100361,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,07-06-2017,Small,DEFAULT,2010-12-03,SCI,SG
C100362,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,K,Global corporate,Active,28-10-2017,Small,DEFAULT,2014-03-23,SCI,SG
C100363,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,31-03-2016,Small,DEFAULT,2013-05-20,SCI,SG
C100364,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,11-03-2023,Large,DEFAULT,2017-09-14,SCI,SG
C100365,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,50,Private Banking,Active,14-11-2008,Small,DEFAULT,2010-11-17,SCI,SG
C100366,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,ME,Medium enterprises,Active,09-11-2014,Medium,DEFAULT,2021-10-03,SCI,SG
C100367,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,07-05-2011,Small,DEFAULT,2018-09-09,SCI,SG
C100368,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,24-03-2020,Small,DEFAULT,2023-05-30,SCI,SG
C100369,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,E,Commodity Traders & Agriculture,Active,09-07-2019,Medium,DEFAULT,2017-07-04,SCI,SG
C100370,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,HV,High value small business,Active,07-07-2017,Medium,DEFAULT,2018-09-02,SCI,SG
C100371,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,23-09-2019,Medium,DEFAULT,2023-07-09,SCI,SG
C100372,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,26-01-2018,Small,DEFAULT,2013-03-04,SCI,SG
C100373,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,19-09-2019,Medium,DEFAULT,2018-10-16,SCI,SG
C100374,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,N,Financial Institution,Active,26-11-2006,Medium,DEFAULT,2016-12-11,SCI,SG
C100375,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,14-05-2012,Small,DEFAULT,2012-11-12,SCI,SG
C100376,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,01-07-2014,Medium,DEFAULT,2021-05-28,SCI,SG
C100377,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,06-12-2011,Small,DEFAULT,2014-01-16,SCI,SG
C100378,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Active,09-03-2022,Medium,DEFAULT,2020-11-27,SCI,SG
C100379,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,N,Financial Institution,Active,01-02-2008,Small,DEFAULT,2013-06-23,SCI,SG
C100380,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,50,Private Banking,Active,05-09-2022,Medium,DEFAULT,2012-04-08,SCI,SG
C100381,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,10-03-2022,Small,DEFAULT,2023-11-11,SCI,SG
C100382,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,17-06-2008,Medium,DEFAULT,2013-08-22,SCI,SG
C100383,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,ME,Medium enterprises,Active,18-04-2022,Small,DEFAULT,2013-09-18,SCI,SG
C100384,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,04-03-2013,Small,DEFAULT,2015-04-30,SCI,SG
C100385,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,16-11-2021,Small,DEFAULT,2020-01-26,SCI,SG
C100386,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,11-12-2011,Medium,DEFAULT,2020-07-09,SCI,SG
C100387,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Active,17-10-2017,Large,DEFAULT,2019-11-19,SCI,SG
C100388,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,15-06-2022,Small,DEFAULT,2018-07-26,SCI,SG
C100389,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,ME,Medium enterprises,Active,28-04-2023,Medium,DEFAULT,2014-06-24,SCI,SG
C100390,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,04-03-2006,Medium,DEFAULT,2020-10-11,SCI,SG
C100391,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,21-04-2007,Medium,DEFAULT,2021-07-28,SCI,SG
C100392,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,50,Private Banking,Active,12-02-2022,Small,DEFAULT,2013-08-06,SCI,SG
C100393,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,07-07-2016,Medium,DEFAULT,2013-04-22,SCI,SG
C100394,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,24-12-2009,Small,DEFAULT,2020-02-13,SCI,SG
C100395,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,50,Private Banking,Active,22-04-2014,Medium,DEFAULT,2011-03-13,SCI,SG
C100396,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,16-04-2010,Medium,DEFAULT,2018-08-30,SCI,SG
C100397,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,19-08-2005,Small,DEFAULT,2017-02-23,SCI,SG
C100398,LE001,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,NA,Not applicable,Active,31-07-2019,Medium,DEFAULT,2017-07-09,SCI,SG
C100399,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,09-06-2011,Small,DEFAULT,2020-08-06,SCI,SG
C100400,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,10-07-2015,Large,DEFAULT,2020-01-23,SCI,SG
C100401,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,K,Global corporate,Active,02-11-2009,Medium,DEFAULT,2013-05-09,SCI,SG
C100402,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,19-06-2011,Small,DEFAULT,2015-05-01,SCI,SG
C100403,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,NA,Not applicable,Active,08-05-2010,Small,DEFAULT,2019-06-02,SCI,SG
C100404,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,HV,High value small business,Active,08-10-2023,Large,DEFAULT,2021-03-18,SCI,SG
C100405,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,S,Own account,Active,12-02-2021,Small,DEFAULT,2013-03-22,SCI,SG
C100406,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,16-10-2018,Small,DEFAULT,2017-11-30,SCI,SG
C100407,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,15-03-2009,Medium,DEFAULT,2011-12-03,SCI,SG
C100408,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,19-10-2016,Medium,DEFAULT,2022-03-16,SCI,SG
C100409,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,05-04-2019,Medium,DEFAULT,2018-09-05,SCI,SG
C100410,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,MM,Middle market,Active,14-05-2005,Large,DEFAULT,2018-01-04,SCI,SG
C100411,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,10-06-2021,Medium,DEFAULT,2012-04-29,SCI,SG
C100412,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,26-11-2012,Small,DEFAULT,2022-03-31,SCI,SG
C100413,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,A,Local Corporate,Active,05-12-2008,Medium,DEFAULT,2020-06-03,SCI,SG
C100414,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,15-03-2023,Medium,DEFAULT,2013-01-09,SCI,SG
C100415,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,08-04-2015,Medium,DEFAULT,2010-10-30,SCI,SG
C100416,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,29-09-2022,Large,DEFAULT,2014-06-23,SCI,SG
C100417,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,HV,High value small business,Active,16-12-2011,Medium,DEFAULT,2021-07-24,SCI,SG
C100418,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,N,Financial Institution,Dormant,07-03-2017,Medium,DEFAULT,2020-08-14,SCI,SG
C100419,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,06-07-2019,Medium,DEFAULT,2014-04-15,SCI,SG
C100420,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,07-07-2022,Medium,DEFAULT,2011-01-27,SCI,SG
C100421,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,50,Private Banking,Active,06-12-2022,Small,DEFAULT,2018-04-03,SCI,SG
C100422,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,30,Business Clients,Active,03-09-2021,Medium,DEFAULT,2019-11-12,SCI,SG
C100423,LE001,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,30,Business Clients,Active,11-03-2009,Small,DEFAULT,2021-02-16,SCI,SG
C100424,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,K,Global corporate,Active,19-11-2022,Medium,DEFAULT,2021-08-24,SCI,SG
C100425,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,23-04-2021,Small,DEFAULT,2019-07-10,SCI,SG
C100426,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,12-06-2023,Small,DEFAULT,2014-01-18,SCI,SG
C100427,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,18-10-2006,Large,DEFAULT,2017-05-10,SCI,SG
C100428,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,08-07-2018,Medium,DEFAULT,2019-07-23,SCI,SG
C100429,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,19-11-2012,Large,DEFAULT,2020-01-11,SCI,SG
C100430,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,MM,Middle market,Active,28-11-2012,Medium,DEFAULT,2023-10-16,SCI,SG
C100431,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,K,Global corporate,Active,02-10-2022,Medium,DEFAULT,2011-04-15,SCI,SG
C100432,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,E,Commodity Traders & Agriculture,Active,10-02-2014,Medium,DEFAULT,2018-02-24,SCI,SG
C100433,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,50,Private Banking,Active,15-03-2008,Large,DEFAULT,2023-08-18,SCI,SG
C100434,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,MM,Middle market,Active,05-07-2006,Small,DEFAULT,2015-04-18,SCI,SG
C100435,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,21-09-2017,Medium,DEFAULT,2010-09-23,SCI,SG
C100436,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,27-04-2013,Medium,DEFAULT,2018-05-06,SCI,SG
C100437,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,30,Business Clients,Active,15-11-2017,Large,DEFAULT,2013-02-01,SCI,SG
C100438,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,28-07-2019,Medium,DEFAULT,2016-04-02,SCI,SG
C100439,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,01-08-2005,Medium,DEFAULT,2014-03-05,SCI,SG
C100440,LE001,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,A,Local Corporate,Active,07-08-2017,Medium,DEFAULT,2012-08-22,SCI,SG
C100441,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,16-10-2020,Large,DEFAULT,2020-01-04,SCI,SG
C100442,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Dormant,29-05-2011,Large,DEFAULT,2021-01-06,SCI,SG
C100443,LE001,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,30-08-2006,Medium,DEFAULT,2020-02-21,SCI,SG
C100444,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,30,Business Clients,Active,26-12-2014,Medium,DEFAULT,2011-12-21,SCI,SG
C100445,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,ME,Medium enterprises,Active,30-11-2020,Small,DEFAULT,2011-06-16,SCI,SG
C100446,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,MM,Middle market,Active,14-07-2008,Medium,DEFAULT,2013-11-27,SCI,SG
C100447,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,22-09-2007,Medium,DEFAULT,2014-07-05,SCI,SG
C100448,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,31-01-2016,Small,DEFAULT,2010-08-04,SCI,SG
C100449,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,11-04-2013,Large,DEFAULT,2020-06-25,SCI,SG
C100450,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,08-12-2006,Large,DEFAULT,2011-06-23,SCI,SG
C100451,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,50,Private Banking,Active,30-01-2021,Medium,DEFAULT,2020-09-26,SCI,SG
C100452,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,E,Commodity Traders & Agriculture,Active,20-06-2023,Small,DEFAULT,2022-11-23,SCI,SG
C100453,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,11-02-2012,Medium,DEFAULT,2011-08-31,SCI,SG
C100454,LE001,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,09-08-2016,Medium,DEFAULT,2017-09-23,SCI,SG
C100455,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,02-07-2022,Medium,DEFAULT,2022-05-14,SCI,SG
C100456,LE001,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,24-11-2007,Medium,DEFAULT,2019-09-15,SCI,SG
C100457,LE001,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,K,Global corporate,Active,15-08-2016,Medium,DEFAULT,2013-06-07,SCI,SG
C100458,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,28-03-2012,Small,DEFAULT,2015-01-22,SCI,SG
C100459,LE001,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,ME,Medium enterprises,Active,21-08-2016,Large,DEFAULT,2016-05-15,SCI,SG
C100460,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,31-03-2019,Medium,DEFAULT,2022-05-10,SCI,SG
C100461,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,N,Financial Institution,Active,17-10-2011,Small,DEFAULT,2023-10-13,SCI,SG
C100462,LE001,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,E,Commodity Traders & Agriculture,Active,13-10-2008,Large,DEFAULT,2023-04-11,SCI,SG
C100463,LE001,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,A,Local Corporate,Active,03-01-2019,Medium,DEFAULT,2023-07-29,SCI,SG
C100464,LE001,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,23-08-2017,Medium,DEFAULT,2010-12-04,SCI,SG
C100465,LE001,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,18-04-2022,Small,DEFAULT,2022-12-08,SCI,SG
C100466,LE001,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,S,Own account,Active,15-03-2022,Medium,DEFAULT,2022-10-31,SCI,SG
C100467,LE001,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,50,Private Banking,Active,06-09-2005,Medium,DEFAULT,2021-03-03,SCI,SG
C100468,LE001,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,11-10-2011,Small,DEFAULT,2020-10-31,SCI,SG
C100469,LE001,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,13-05-2020,Medium,DEFAULT,2019-02-09,SCI,SG
